,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
205,2022-07-25,0,0,0,29,1,0,37,0,2,35,1,53,576,2,2,0,4,1,1,1,1,1,2,258,37,2,0,9,1,0,1,1,28,1,6,1,1,3,10,10,200,73,1394,0,98,0,2,2437,10,564,5,13,2,1,4,4,0,0,0,1,13,4,1,1,44,17,0,2222,3,387,4,5,0,197,588,7,0,2,1354,6,0,16,8,0,2,1,430,241,4,1271,4,2,12,0,15,0,22,2,0,1705,1,1,0,0,0,7,1717,3,0,0,0,4,1011,769,0,63,3,10,1,2,3,1,6,1,405,1,6,2,26,15,3,5477,2,3,3,1,1099,2934,5,2167,2222,2539,956,651,37,53,1,502,0,1,708,53,0,0,6,0,8,477,8,0,4513,3637,2678,2064,1,410,2,6,1,3102,1,0,2,2,1,0,2,0,9,0,25,0,0,0,2,3872,0,11,5,0,5,1,16,3,2,1,9,0,0,6,0,6,4,0,6,0,2,1,142,2,503,2,2,0,18,6,4,3,7,4,0,4,18,98,6,64,1,5,1867,2942,1143,65,1250,2391,7,3567,4272,1774,2222,0,2,2,4,67,0,1107,6,1,1390,0,0,1,0,3,8,13,2,2,1,18,458,1184,1655,1221,8
206,2022-07-26,0,0,0,45,1,0,32,2,3,28,0,77,769,2,0,2,2,2,2,0,2,1,3,280,27,2,0,6,1,0,0,0,45,2,3,3,4,3,3,11,236,76,1758,1,141,0,4,2872,5,805,5,14,1,1,3,7,1,0,0,0,7,4,3,1,59,30,1,2348,1,433,2,4,3,230,647,10,4,2,1751,6,2,8,4,0,1,2,706,317,3,1607,4,5,18,1,5,0,36,1,0,1871,2,2,0,0,0,3,2198,0,0,0,0,7,1257,943,0,59,8,2,3,0,4,1,0,1,528,0,2,0,13,18,1,5131,0,12,2,0,1195,3286,2,2314,2660,3090,1105,715,37,48,1,619,0,3,816,70,2,0,3,1,8,601,4,0,5431,4252,3313,2399,0,503,2,10,1,3620,4,1,3,5,0,0,5,0,17,0,15,1,0,0,1,3668,0,9,6,0,2,1,17,4,0,2,14,2,0,1,1,4,3,0,13,0,3,3,174,2,648,1,4,0,14,15,1,5,8,2,0,2,14,121,1,69,0,3,2309,3364,1548,70,1485,2825,6,4148,5449,1976,2570,0,0,5,5,75,0,1446,7,0,1637,4,0,0,0,7,10,16,2,1,0,15,528,1308,1839,1271,9
207,2022-07-27,2,0,0,48,1,0,47,0,1,29,0,52,835,2,1,2,7,2,4,2,2,3,3,299,36,2,0,7,3,0,1,0,59,4,4,3,4,1,6,13,231,75,1691,0,123,0,4,3239,9,711,4,25,1,0,2,4,0,1,1,1,5,4,2,0,63,21,2,2600,6,430,4,4,0,225,640,6,2,1,2135,8,0,6,4,0,0,3,676,337,2,1757,4,5,9,0,9,0,25,0,0,1943,1,2,0,0,0,3,2462,1,1,0,0,11,1341,1059,0,73,4,1,3,1,1,2,1,3,575,0,3,1,16,5,4,4764,3,8,1,6,1251,2671,4,2404,2722,3305,1188,744,28,54,0,752,2,1,860,85,0,0,2,0,4,763,3,1,5369,4425,3524,2495,4,497,2,6,1,3816,2,0,1,2,2,0,5,0,19,1,17,4,2,0,0,3741,0,10,4,3,2,2,15,4,9,5,15,1,0,2,1,1,4,0,3,0,1,3,194,2,684,3,5,0,14,9,1,4,14,1,0,2,19,128,3,79,1,5,2480,3561,1691,100,1581,3059,8,4147,5606,1902,2939,0,3,6,10,81,0,1722,9,0,1897,2,0,0,0,2,17,20,1,0,2,17,605,1343,1926,1341,8
208,2022-07-28,2,1,0,52,2,0,51,0,0,43,1,53,767,3,2,2,6,4,0,0,1,4,1,298,32,2,0,3,4,0,0,0,49,2,7,2,3,1,10,12,255,77,1799,1,120,0,1,3258,10,676,6,21,3,0,6,4,0,0,0,0,10,3,2,0,56,24,1,2573,1,477,4,5,1,252,668,9,2,2,2393,5,2,7,4,0,3,2,642,327,6,1792,5,7,10,2,11,0,25,3,0,1926,1,3,0,0,0,6,2621,1,0,0,0,11,1360,1237,0,64,4,0,6,0,1,0,0,6,591,0,4,0,19,11,2,4823,4,7,0,3,1331,2705,1,2407,2776,3259,1222,806,35,54,0,881,3,0,866,69,1,0,1,0,7,801,7,0,5474,4186,3343,2672,10,512,4,5,2,3891,1,0,1,3,5,0,6,4,10,6,22,2,1,1,2,3861,0,11,2,1,4,0,20,4,2,7,5,3,1,0,0,3,3,0,5,0,1,2,202,3,664,1,5,0,9,8,2,9,10,3,0,5,21,122,3,84,3,3,2442,3641,1661,95,1581,3255,6,4234,5190,2018,2874,0,1,1,11,63,0,1609,7,1,2082,2,0,1,1,2,20,20,1,0,0,14,548,1312,1995,1378,13
209,2022-07-29,2,0,1,106,3,1,48,0,0,28,0,79,646,4,2,1,7,3,1,1,5,0,0,321,49,1,0,10,0,0,0,0,42,2,3,3,7,1,7,9,303,86,1792,2,146,0,5,3121,4,728,4,14,2,3,4,2,0,0,0,1,15,5,3,1,62,18,0,2632,7,432,2,4,2,292,632,11,3,4,2887,12,2,9,2,0,5,3,711,273,1,1766,1,5,13,0,9,0,30,2,0,1716,0,3,0,0,0,2,2502,2,0,0,1,14,1453,1405,0,77,3,0,3,0,4,1,2,2,515,3,4,0,21,6,1,5135,2,7,7,0,1335,2826,2,2023,2673,3032,1176,858,40,55,1,1148,0,1,913,84,2,0,3,0,5,884,6,0,4098,3290,2951,2454,5,512,2,14,0,3383,5,0,3,3,0,0,1,0,10,1,26,4,0,0,2,3450,0,4,8,0,6,1,7,7,3,5,6,0,0,1,0,4,1,0,6,0,1,3,202,5,740,2,8,0,14,21,0,9,9,5,0,2,21,155,2,66,1,3,2248,3245,1361,104,1499,2869,9,3549,4169,1912,2881,0,4,5,8,71,0,1348,3,2,2335,3,0,1,0,3,30,20,2,2,1,19,541,1259,2237,1193,15
210,2022-07-30,0,0,0,173,2,0,84,0,0,29,0,100,590,4,0,0,4,1,0,2,0,1,1,286,46,0,0,5,3,0,0,1,56,10,4,8,10,0,7,13,377,99,1833,1,154,0,2,3173,11,832,4,17,1,0,6,0,0,0,0,1,6,4,1,0,82,41,0,2815,4,351,0,5,1,272,514,3,0,1,4036,19,0,7,0,0,2,1,748,364,1,1865,3,3,6,1,3,0,45,2,0,1557,0,1,0,0,0,1,2453,2,1,0,0,23,1417,1716,0,89,2,0,3,0,2,0,1,2,563,2,4,0,19,8,0,4491,3,7,3,1,1225,1763,1,1284,2433,2818,953,1096,53,75,2,1804,0,1,823,88,0,0,3,0,3,1070,2,0,3166,2389,2370,2238,1,399,1,5,1,2776,2,0,2,1,0,0,7,1,17,3,33,0,0,0,5,3092,0,6,8,1,3,1,21,4,0,6,4,1,0,0,2,3,2,0,1,0,0,1,212,2,898,0,6,0,13,19,4,4,7,1,0,2,20,147,10,60,0,0,1923,2883,1322,182,1213,2669,6,2376,2958,1678,2626,0,2,1,15,39,0,1718,12,2,2826,1,0,2,0,2,59,38,1,1,0,9,657,979,2044,1168,11
211,2022-07-31,1,0,1,132,3,0,64,0,0,40,1,61,439,3,1,1,7,3,2,1,4,2,3,236,26,1,0,5,0,0,0,1,35,3,0,12,7,3,5,6,263,77,1437,2,107,0,2,2928,7,669,5,11,0,1,4,2,0,0,0,2,10,1,1,0,57,36,0,2436,4,407,0,2,0,281,409,7,0,1,3025,31,1,5,5,0,0,1,539,234,6,1454,2,5,5,1,0,0,44,0,0,1349,1,0,0,0,0,2,1760,0,0,0,0,23,1087,1258,0,83,5,0,4,0,1,1,0,3,414,2,4,1,15,8,0,5464,2,8,4,2,936,2633,1,985,1900,2279,788,802,53,44,1,1403,0,1,723,76,0,0,0,0,5,767,3,0,2598,1936,1934,1831,2,314,3,12,1,2318,2,0,2,0,0,0,8,0,15,1,24,2,1,2,2,3547,0,9,8,2,3,1,16,2,0,8,9,1,0,2,0,0,1,0,0,0,0,0,175,3,742,1,3,0,13,14,1,2,7,0,0,3,26,116,2,56,0,2,1468,2623,1054,149,1138,2030,5,1913,2297,1451,2277,0,5,2,9,42,0,1296,12,0,2086,1,0,2,0,2,37,38,0,3,2,18,482,770,1645,1112,15
212,2022-08-01,0,0,1,29,2,0,45,0,2,52,1,48,570,1,1,1,10,3,5,2,2,2,3,224,19,3,0,9,2,0,0,0,44,0,4,0,4,5,9,9,207,83,1269,0,104,0,2,2360,7,583,7,18,2,1,2,8,1,0,0,2,14,2,3,1,71,18,0,2121,6,450,3,1,0,222,569,9,0,3,1335,4,2,9,2,0,2,0,437,250,8,1294,6,3,18,0,5,0,22,1,0,1556,1,1,0,0,0,2,1744,0,0,0,0,3,1007,826,0,84,2,2,5,1,5,0,2,2,388,1,3,1,15,12,4,5643,2,8,6,1,1038,3103,2,2103,2142,2408,891,598,41,52,1,438,0,1,732,75,1,0,3,0,6,497,5,2,4264,3484,2598,1947,7,403,2,6,1,2972,2,0,1,3,0,0,5,0,13,2,17,1,0,0,7,3541,0,9,6,0,4,4,14,3,2,3,7,1,0,1,0,3,3,0,4,1,2,1,148,4,513,2,2,0,13,11,1,4,12,3,0,2,14,96,3,71,3,3,1698,2744,1148,66,1173,2240,7,3379,3972,1668,2002,0,0,3,10,73,0,1068,10,0,1302,3,0,0,0,7,6,8,0,1,1,21,477,1073,1610,1155,15
213,2022-08-02,0,0,2,37,1,0,36,2,1,41,2,73,729,6,1,1,5,2,4,1,1,1,3,224,26,3,0,8,0,0,0,0,40,1,5,0,4,1,3,9,266,85,1736,1,124,0,2,2770,8,672,2,14,1,1,6,8,0,0,0,2,5,3,5,0,48,21,0,2556,2,457,4,4,0,215,661,8,0,5,1772,5,2,8,3,0,1,4,627,317,6,1635,6,4,6,2,8,0,24,2,0,1996,2,2,0,0,0,4,2205,4,0,0,0,5,1238,942,0,80,6,0,6,0,1,1,0,0,523,2,4,1,16,10,2,4892,5,10,1,2,1233,2639,2,2435,2523,3045,1013,680,31,34,1,542,0,0,781,80,2,1,0,1,5,612,5,1,5548,4287,3325,2470,2,442,7,7,2,3664,2,0,1,2,1,0,5,1,14,1,27,3,1,0,4,3695,0,3,3,1,5,1,11,5,1,1,6,1,0,0,1,1,4,0,6,0,2,2,187,4,598,1,6,0,20,12,3,6,10,4,0,4,18,111,5,71,0,4,2339,3337,1448,89,1425,2971,5,4144,5281,1774,2413,0,2,9,5,76,0,1396,17,0,1694,1,0,1,0,3,15,11,0,3,1,14,552,1263,1904,1103,7
214,2022-08-03,4,0,1,62,3,0,34,0,3,32,0,70,737,5,1,0,2,2,0,4,0,2,4,280,26,0,0,7,2,0,1,1,52,2,10,1,4,4,5,12,244,100,1509,0,104,0,3,2916,10,722,5,25,2,0,6,5,0,0,0,0,9,2,3,1,56,27,3,2494,5,450,1,7,0,234,629,9,2,5,1929,5,2,9,4,0,2,3,649,315,1,1699,4,1,16,1,6,0,20,0,0,1950,3,1,0,0,0,2,2317,1,0,0,0,8,1324,1034,0,83,2,0,7,1,1,1,2,1,508,3,1,0,21,11,0,4400,8,5,1,3,1276,2390,2,2362,2572,3196,1084,709,21,38,0,622,0,1,866,70,1,3,0,0,4,738,9,2,5454,4193,3393,2594,2,487,5,12,0,3871,1,0,3,5,0,0,0,0,12,0,13,3,0,0,4,3722,0,7,6,2,9,0,13,3,2,3,9,2,0,3,2,1,2,0,9,0,2,3,208,2,679,3,2,0,11,9,2,4,5,2,1,6,16,128,7,70,1,3,2397,3464,1540,92,1567,2999,3,4135,5315,1931,2767,0,2,5,8,71,0,1491,17,0,1814,3,0,1,0,5,21,20,0,1,0,13,571,1241,1913,1271,9
215,2022-08-04,2,0,3,77,0,0,51,1,2,37,1,51,721,6,1,4,7,3,2,2,0,0,3,304,33,0,1,9,1,0,1,1,58,2,2,2,6,2,5,15,268,102,1842,1,113,0,1,3015,7,730,10,25,1,1,4,5,2,0,0,0,8,4,3,0,75,28,3,2683,4,420,0,3,3,252,668,9,0,2,2288,8,1,12,2,0,3,3,719,330,9,1667,9,3,14,1,9,0,34,0,0,1991,0,1,0,0,0,2,2531,4,0,0,1,6,1436,1211,0,87,1,0,4,0,5,0,0,0,487,2,7,1,21,13,4,4756,4,13,3,3,1344,2361,3,2357,2531,3136,1092,753,45,59,0,776,1,1,791,61,0,0,5,0,3,764,6,1,5201,3986,3287,2693,1,438,1,6,1,3819,2,0,0,5,0,1,3,0,15,0,25,1,0,0,0,3645,0,5,10,2,2,0,20,4,1,7,2,1,0,2,2,2,3,0,4,0,3,0,190,2,716,1,5,0,14,9,5,4,16,3,0,3,21,89,1,59,0,4,2435,3537,1457,94,1520,3068,5,4079,4930,1903,2754,0,2,4,10,58,1,1587,12,0,2055,3,0,1,0,8,30,25,1,0,2,13,592,1338,2095,1382,7
216,2022-08-05,2,0,0,95,2,0,48,1,1,44,0,65,626,1,1,2,5,1,1,1,3,1,2,292,33,4,0,4,5,0,0,2,51,8,5,7,5,1,7,14,302,100,1692,1,158,0,2,3074,9,755,6,22,1,1,1,6,0,0,0,0,8,5,1,0,72,29,0,2670,7,466,3,7,0,250,634,9,3,5,2855,12,2,10,1,0,0,2,721,293,3,1819,4,4,12,1,7,0,30,0,0,1839,2,0,0,0,0,0,2430,1,0,0,0,6,1416,1343,0,90,3,0,2,0,1,0,1,0,495,2,8,1,21,10,3,5411,2,6,4,5,1352,2911,4,2052,2514,3023,1068,863,38,55,1,974,0,2,894,90,1,2,1,0,6,893,7,0,3958,3059,2804,2418,3,486,3,9,0,3504,0,0,1,1,1,0,3,0,12,2,28,0,1,0,0,3617,0,3,10,0,4,0,19,2,39,6,8,3,0,2,0,6,4,0,2,0,2,2,210,4,799,6,4,0,10,12,2,7,7,5,0,3,27,141,6,75,0,4,2057,2996,1355,107,1469,2835,5,3297,3876,1840,2665,1,1,2,10,73,0,1429,7,1,2204,3,0,1,1,6,29,24,1,1,1,16,585,1260,2063,1295,15
217,2022-08-06,2,0,0,202,0,0,65,0,0,42,1,99,585,7,0,3,7,2,0,1,0,3,3,266,49,1,0,3,2,0,1,3,48,3,4,4,8,0,4,6,266,90,2094,0,164,0,0,3556,11,790,5,24,0,2,5,4,1,0,0,0,8,2,2,0,72,50,0,2892,5,339,3,2,0,252,566,2,0,3,4163,19,0,13,4,0,2,3,727,314,8,2073,4,4,13,0,9,0,51,0,0,1672,0,0,0,0,0,7,2547,0,0,0,0,20,1379,1841,0,84,1,0,5,0,2,0,2,2,668,0,1,0,15,9,1,5027,4,4,3,2,1297,1994,0,1263,2280,2979,902,1045,42,59,2,1647,0,2,800,82,1,0,6,0,5,1140,8,1,3229,2512,2509,2381,0,402,2,12,2,2695,1,0,2,3,0,0,5,0,14,3,37,1,0,0,0,3291,0,8,9,2,0,0,14,2,4,1,5,0,0,0,1,1,1,0,1,0,0,1,261,3,1085,1,4,0,9,11,3,1,8,2,0,1,24,169,5,73,0,2,1954,3090,1338,201,1249,2785,4,2461,3097,1536,2482,0,5,0,5,41,0,1771,12,1,2873,0,0,0,0,0,60,47,2,0,1,18,620,962,2096,1093,18
218,2022-08-07,1,0,1,127,1,0,51,1,0,35,0,69,397,1,1,0,5,2,0,0,2,1,2,229,31,2,0,7,0,0,0,1,41,2,3,10,9,1,4,4,221,65,1320,3,120,0,1,2963,9,718,5,11,0,3,0,4,0,0,0,0,8,4,2,0,57,44,0,2389,3,389,2,1,0,261,434,4,1,1,3014,31,1,12,6,0,2,1,421,251,2,1536,4,1,11,3,6,2,48,0,0,1442,1,1,0,0,0,2,1844,0,0,0,0,18,1110,1321,0,85,0,0,0,1,3,0,0,0,457,1,2,0,23,12,0,5527,0,3,5,1,876,2824,1,992,1834,2207,753,841,42,64,1,1332,0,1,615,48,1,1,3,0,8,780,3,0,2494,2269,2085,1888,0,309,0,7,4,2282,2,0,3,3,0,0,4,0,11,1,20,1,0,1,0,3671,0,7,3,2,2,2,14,2,2,3,3,0,0,2,0,3,0,0,1,1,2,2,159,3,766,3,1,1,7,9,5,0,9,1,0,0,25,114,3,59,0,0,1437,2804,980,110,965,1921,3,1930,2222,1241,2252,0,5,0,9,51,0,1191,8,2,2127,1,0,0,0,6,61,46,1,1,0,20,445,761,1631,1124,14
219,2022-08-08,3,0,2,38,0,0,48,1,2,40,0,70,602,4,2,3,7,4,0,0,1,0,2,240,16,2,0,9,1,0,0,1,29,1,4,3,2,3,6,8,205,67,1469,0,135,0,4,2467,2,631,3,16,2,0,2,3,0,0,0,1,7,2,0,1,49,20,1,2288,3,469,3,2,0,184,591,4,0,0,1479,10,1,9,6,0,2,3,506,266,6,1321,7,3,14,2,18,0,16,1,0,1813,1,2,0,0,0,4,1769,2,0,0,0,6,1050,792,0,56,3,0,6,0,3,4,1,1,415,1,1,1,27,14,4,5858,4,8,5,0,1020,2843,3,2044,2267,2518,926,631,46,52,0,456,0,0,793,56,1,1,3,0,6,491,3,1,4562,3579,2785,2238,6,446,3,13,4,3287,2,0,3,2,1,0,2,1,23,0,17,2,0,0,2,4015,0,5,4,2,7,3,15,1,3,5,10,1,0,2,0,2,5,1,5,0,2,0,154,4,545,1,9,0,17,11,1,4,16,1,0,4,20,105,3,68,0,4,1890,2926,1171,55,1259,2376,7,3637,4353,1725,2247,0,2,2,10,75,0,1219,6,0,1544,0,0,0,0,3,10,18,0,1,1,23,517,1120,1731,1319,18
220,2022-08-09,2,0,0,69,2,1,34,0,1,33,1,50,660,3,1,3,5,2,1,2,0,1,2,266,24,2,0,10,1,0,1,0,52,2,2,0,5,3,3,15,217,78,1765,0,121,0,2,2988,7,683,6,23,3,0,3,4,0,0,0,0,13,2,0,0,73,35,0,2688,5,407,3,7,1,198,680,7,0,1,1768,11,1,8,4,0,1,4,627,319,4,1587,8,2,14,1,9,0,20,0,0,2012,5,1,0,0,0,1,2315,1,0,0,0,11,1278,979,0,74,4,1,4,0,2,1,3,0,513,0,5,1,15,17,2,5096,2,7,2,2,1289,2425,4,2437,2690,3123,1027,661,29,44,0,576,0,1,815,69,0,0,2,0,5,554,9,2,5447,4521,3411,2699,3,479,0,8,0,3907,0,1,0,6,1,0,4,2,14,3,17,3,2,0,1,3948,0,10,4,0,4,0,12,2,1,6,9,3,0,0,0,4,3,1,6,0,3,2,189,0,711,1,7,0,11,15,4,4,19,3,0,5,22,103,6,58,0,1,2380,3574,1445,85,1517,2962,6,4293,5599,1843,2472,0,2,3,12,75,0,1478,3,2,1731,5,0,0,0,6,9,13,1,0,2,17,530,1307,1949,1373,11
221,2022-08-10,1,0,0,34,0,0,30,1,0,36,0,44,559,1,1,1,1,1,2,0,0,1,2,212,20,0,0,2,1,0,0,1,32,1,1,1,2,1,3,10,188,56,1166,0,89,0,2,2460,3,530,3,18,2,0,3,5,0,1,0,0,2,0,2,1,36,19,1,1924,3,316,0,2,1,174,461,7,0,1,1539,10,1,9,4,0,0,2,479,209,2,1299,3,1,15,0,4,0,24,0,0,1555,1,1,0,0,0,1,1761,3,0,0,0,6,1073,809,0,52,0,0,3,0,0,0,0,2,397,1,1,0,17,6,1,4091,0,3,2,1,956,2160,1,1758,1983,2319,845,570,30,40,0,488,0,0,650,50,0,1,1,0,2,584,1,2,4085,3222,2551,1921,0,344,0,5,0,2851,3,0,0,3,0,1,2,0,8,3,18,1,0,0,1,3008,0,6,2,1,0,0,12,5,1,3,3,1,0,1,0,3,1,0,5,0,1,1,130,1,485,14,4,0,9,13,0,5,5,1,0,0,9,86,2,57,1,0,1801,2758,1135,51,1098,2262,5,3143,3940,1531,2135,1,0,1,5,55,0,1146,0,0,1430,2,0,0,0,0,16,9,0,1,1,11,421,1079,1493,1210,11
222,2022-08-11,4,0,2,72,4,0,40,0,4,41,2,60,765,7,3,1,5,2,4,1,1,0,2,302,26,3,0,7,2,0,0,1,61,6,5,4,4,0,7,16,283,86,1687,0,139,1,1,3092,6,735,5,16,1,0,3,7,1,0,0,2,15,5,0,0,77,29,0,2702,4,408,5,3,1,217,660,8,1,5,2293,5,0,10,6,0,2,3,713,320,7,1767,4,2,7,0,12,0,33,0,0,2028,3,1,0,0,0,6,2405,3,0,0,0,4,1377,1118,0,80,3,0,4,0,2,2,1,2,562,3,8,0,20,12,1,5123,2,14,4,1,1341,2847,7,2308,2685,3135,1071,748,51,52,0,797,1,1,895,97,1,1,4,0,4,731,8,0,5371,4074,3190,2784,6,544,5,9,1,3754,2,0,1,0,0,0,4,0,11,0,24,3,0,0,1,3964,0,4,14,1,5,1,17,5,2,1,11,2,1,2,0,2,1,0,4,1,3,4,244,1,690,1,4,0,10,20,1,4,14,1,0,1,22,131,1,67,0,6,2297,3419,1540,85,1559,3059,6,3999,4879,1985,2738,1,2,4,11,101,0,1576,5,2,1987,2,0,1,1,3,20,19,3,4,0,14,588,1306,2003,1302,10
223,2022-08-12,1,0,3,112,1,0,43,0,2,42,1,80,663,4,1,2,4,4,4,0,3,2,0,310,32,0,0,4,2,0,0,1,39,2,0,5,5,3,6,9,276,109,1657,1,136,0,5,3166,7,776,8,16,0,0,4,7,0,0,0,1,9,2,4,0,74,28,0,2718,5,426,4,1,0,277,659,14,1,2,2773,10,2,11,4,0,0,2,739,326,5,1820,5,3,14,2,12,0,30,1,0,1795,1,2,0,0,0,3,2472,2,0,0,0,15,1411,1398,0,86,2,0,6,0,3,0,5,1,464,1,3,1,14,12,3,5240,0,13,4,1,1329,2729,3,1982,2580,2961,1158,894,47,64,1,1178,2,1,873,71,2,0,4,0,8,761,2,0,3958,3052,2676,2518,3,462,4,10,1,3338,1,0,1,3,0,0,2,2,17,0,23,3,0,0,3,3504,0,7,8,2,2,1,12,6,3,4,9,0,0,3,0,5,3,0,5,0,1,1,214,3,718,0,5,0,10,15,2,7,14,7,0,5,21,149,3,69,0,3,2091,3011,1321,122,1431,2900,10,3299,3875,1931,2736,1,1,5,13,68,0,1523,5,3,2150,1,0,0,1,3,31,30,1,2,4,16,529,1266,2078,1349,22
224,2022-08-13,1,0,2,189,1,0,46,1,0,38,0,78,580,2,0,1,7,1,0,2,0,0,1,257,49,0,0,4,1,0,0,1,49,4,4,1,4,2,6,12,280,115,1838,0,142,0,0,3479,11,836,2,11,0,3,3,4,0,0,0,1,6,0,2,2,85,40,0,2745,4,325,1,3,0,244,518,7,1,3,4019,24,2,9,3,1,0,0,717,329,5,1972,3,1,17,0,12,2,32,0,1,1590,0,0,0,0,0,4,2395,1,0,0,0,21,1355,1797,0,92,1,0,0,1,1,0,0,2,629,1,2,1,17,8,0,5024,1,6,3,2,1213,1750,0,1204,2228,2717,870,1011,57,61,2,1946,2,0,831,68,1,2,2,0,7,1063,1,0,2873,2299,2381,2212,2,353,1,7,0,2552,1,0,1,1,0,0,3,0,18,0,21,1,0,0,1,3147,0,1,11,2,2,0,21,6,2,3,5,4,0,0,1,3,4,0,1,0,1,2,244,1,970,0,5,1,11,11,2,3,2,2,0,1,18,146,5,50,1,2,1811,2787,1284,199,1171,2611,2,2269,2952,1489,2300,0,4,1,12,67,0,2049,5,1,2723,2,0,1,1,2,65,57,1,1,2,16,644,895,1921,1098,18
225,2022-08-14,0,0,2,152,2,0,34,1,1,35,0,68,431,4,0,0,8,2,0,0,0,0,2,227,34,1,0,5,1,0,0,0,27,3,2,9,7,0,6,5,231,93,1336,2,114,0,1,3023,3,782,5,8,1,1,2,4,0,0,0,0,10,1,4,0,76,44,1,2367,7,390,1,3,0,272,393,5,1,4,3023,34,1,10,5,0,1,1,521,219,7,1453,3,2,11,4,6,0,36,0,0,1243,1,1,0,0,0,1,1694,0,0,0,0,15,1027,1467,0,79,4,0,1,0,1,0,0,2,455,2,7,0,13,8,0,5783,3,9,6,1,854,2839,1,981,1865,2196,726,878,41,44,0,1435,0,0,689,52,0,1,1,0,10,778,4,0,2070,2312,1865,1772,0,317,2,14,4,2407,0,0,0,1,0,0,4,0,13,0,24,1,0,4,1,3022,0,5,9,7,2,0,14,7,1,7,4,1,0,0,0,4,2,0,4,0,0,0,199,2,733,1,4,0,14,13,1,4,9,3,0,4,12,122,9,66,0,0,1522,2056,1004,277,968,1937,3,1781,2285,1305,2063,0,1,0,10,44,0,1601,6,1,2143,2,0,1,0,2,54,38,1,2,1,17,479,708,1563,970,12
226,2022-08-15,2,1,1,32,1,0,42,1,4,35,1,62,553,4,1,3,4,5,3,2,2,2,3,239,24,3,0,5,1,0,0,0,37,0,4,1,8,2,3,15,222,65,1422,1,113,1,3,2361,10,646,5,10,1,1,3,4,0,0,0,0,9,5,0,2,47,7,0,2230,0,474,1,0,0,206,542,5,2,3,1354,6,1,11,2,0,3,8,483,219,3,1284,2,6,11,1,9,0,26,1,0,1740,2,2,0,0,0,4,1791,2,0,0,0,7,1063,821,0,82,1,0,2,0,1,0,1,1,375,0,2,1,21,11,5,5683,1,9,3,1,986,3095,3,1931,2178,2380,871,613,34,42,1,467,1,0,732,59,0,2,1,1,9,488,14,1,3992,3453,2505,1939,3,341,1,8,2,2921,1,0,1,5,0,1,0,0,12,1,19,3,0,0,3,3822,0,13,4,1,2,1,14,3,34,8,12,0,0,4,2,3,1,0,7,0,1,0,149,3,508,2,8,0,19,21,3,4,10,6,0,3,22,93,7,66,3,5,1763,2740,1065,203,1166,2157,7,3304,3903,1616,2184,0,0,4,12,71,0,1635,9,3,1351,2,1,1,0,5,11,16,1,1,3,19,457,1150,1645,1044,11
227,2022-08-16,2,0,1,40,1,0,41,0,0,28,3,67,680,6,3,2,5,0,3,1,2,1,4,276,34,3,0,8,2,0,0,2,50,0,3,1,4,1,7,13,191,85,1569,0,110,0,3,2803,7,634,5,12,0,1,4,6,0,0,0,0,9,2,2,1,57,24,3,2430,6,476,0,2,1,168,521,10,2,5,1724,6,1,9,4,0,1,2,584,302,5,1579,4,5,9,1,11,0,25,0,0,1861,0,2,0,0,0,4,2021,2,0,0,0,8,1189,919,0,57,4,0,7,1,4,4,1,3,413,2,5,0,19,15,0,5167,0,10,2,2,1152,2837,4,2203,2436,2873,1021,690,33,30,1,554,1,0,790,68,0,3,3,0,5,568,6,2,5106,3877,2933,2339,3,370,2,3,1,3452,0,0,1,3,0,1,2,0,12,1,14,1,1,0,1,3777,1,12,7,2,7,0,13,4,1,4,8,2,0,2,0,1,2,0,9,0,0,2,195,3,579,2,3,0,10,12,3,1,10,2,0,7,14,105,5,64,1,1,2195,3148,1350,177,1296,2781,2,3987,4989,1818,2515,0,4,6,15,88,0,1705,10,2,1671,1,0,0,0,8,16,10,1,2,2,13,516,1353,1752,1131,8
